755042927789957120,@ScotForBrexit @Steve__Reid you Dont have to be 100% Scottish to hate the sour face old bint
759884899436277761,@angharad___ You love having a rough bird you bint so shut your head
865924135549009921,@cobalt714 @rabiasquared You beat me to it. Knowing 'bint' and 'Ivanka' are in the same sentence is making me stupid happy 😂
686873114601484288,"@4LittleDucks Ha! I'd make you one, ye daft bint ;)"
690653012977717248,"@missgemcollins no love we knew you wasn't pregnant, silly old bint"
705788720989884416,"@jwsal I called you ""bint"", you bigoted ass troglodyte. Maybe if you spent half as much time reading as you do crying, you'd see that."
706112902923755525,"@westhamster2 @KTHopkins  ya daft bint, not a child at 15 are you even serious wtf"
741276550973280256,@nicolaaahearts HOW DO U KNO I DONT MEAN U BINT???? fight me. ill fight u. ill fight everyone. ill fight myself
745205720455483392,"@SaSentinels That's a Crusader you dumb bint, and I'll just whatever scale I want."
748272511650004992,@_Kendalljones_ sick sick sick person hope karma comes a knocking you cruel bint
778638752520531968,@fionaunwin @GowTolson @jimmydolittle1 @CNewton37 of course they do you silly bint
779018433501470720,@emilyhartridge   Get a job you lazy bint.
828729731335987201,"@FeistyPrincess4 @MirrorPolitics @jwturner97 Who murdered Jo Cox again? The right are far, far worse. Get in the bin you silly bint."
831380976072732676,@SarahKSilverman You're one batty bint. When did you graduate from Kindergarten? Lucky no-one gives a fuck about your opinion.
727612028643385344,@sorrellj_ @JackBennett10 shut up you nosey bint
719625813776318465,"@DailyCaller @Not_RSMcCain Tell that to the guys who survived Pearl Harbor, you ignporant bint."
720748884809641985,@_andijayne fuck off you bint
725947548448395266,@Sootypus what does that say you stupid bint! https://t.co/TE71q7Xay7
853903289636794368,@WifeofMrH8 You definitely did. Or was that some other Bint who likes revealing her tits and arse on here?
871009699759616001,"@lindaweryhur @The_Truth_II Your very kind Linda, she's a deluded auld twisted bint!!!"
875267367143710720,@SamTitt You making your way back to the shore alone as a result of being a cocky bint x https://t.co/sYI6JjtkPS
875810734999044096,"@Marshall5Sharon Silly bint! You tried to warn her, she thought she knew better &amp; found out the error of her ways t… https://t.co/XP5rqBCzVX"
878628535572844544,"@bbuk Like, Like, Like, the boys are really sensitive!!! (trying to get in your knickers you daft bint!) Yawn...dul… https://t.co/aZxXyuNkHG"
