748972016699633665,@GershKuntzman You actually got PTSD from a shooting range? Ah yes a typical hook faggot like yourself would insult PTSD survivors.
748813069355061248,"@Johnvalle20 goes to show how you were raised by your moronic parents, having a stupid son/faggot like ... https://t.co/lUc7RNmejU"
748924465854156802,@andrew_szcz I'll be happy when you stop tweeting like a little faggot
749354788853256192,@ballardtom123 @JohnInSportz @clevelanddotcom dude ur a fucking duchebag get blogged faggot
749071098721865728,@Dropz97 play on your own ladder fucking faggot
749737288419147776,@nenarbarazi whoa dude don't be so drastic. I can't lose the already few friends that I have. Even if you are a faggot
749426175932379137,@NUSAExposer @NUSA_Surprise  Nah you faggot show us this board
749456752396103685,@KEEMSTAR Why did you delete your vid on @Smile4Yotube faggot
749683370628673537,@KEEMSTAR  change your twitter bio bitch your a faggot and you know it im 11 and i smarter then you
750078264358625281,@jacobsartorius Well you aren't my world.....faggot
749909024196427776,@TBEFangs @Im_Aerohz 😂😂 I'm up so much money on u get out of my mentions u dodging faggot
750106248767344640,@SuccGabe well all in all I still hope you die faggot
750429835139309569,@I_AM_WILDCAT play rust or else your a faggot
750444762637959168,@EndMeRightNow @CheshyreSmile YOU POOR FAGGOT.
750648131847655424,"@DaithiDeNogla Happy birthday faggot, I'm glad you exist."
750512861378666496,@danieltosh So when are you fist fighting that Dyrdek faggot?
750902533187465216,"@BABPEEGFIVE nintendo does this with all their games I swear ""HAHA GO OUTSIDE WHATRE YOU SOME KIND OF FAGGOT GO OUTSIDE YOU GODDAMN LOSER"""
750882601838211072,@AlexisinNH  Don't try to shake my hand you faggot.
751455262775672832,@JustinMaguire7 get over here to get drunk you faggot
751566432786264065,"@CodeKEEM you are the definition of ""faggot"" https://t.co/SpBZsHk0nm"
751910156011708416,@EdChef1 @VulcanLanders @sseagalofficial Now I know why you're a cook - you hit like a faggot!
751569364596330496,@sweetharturbald that's bool well go about your business faggot
751835480606507008,@tmoyaaa_ love you faggot
751577807734448128,@devthgrin now i can call u gay faggot homosexual
751871161542275072,"@Doubtism @wagner_jamison @SirDoubtsALot Jamison Wagner, your use of the words fag, faggot and dick makes me pity you."
751623827621240832,@PrivateReate shut the fuck up you cheating faggot be man and suck it up pussy ass
751905223510138880,@GnarlyNoguer @miggymig_ @jamesvaldezjr U FAGGOT
751955076978184192,@rachel_gorman19 you do duke of Edinburgh aswell faggot
752015026165125121,@SteveRustad1 you sound like a total faggot #notjoking
752541298079391745,@beckettsamelia I didn't ask you faggot
752361840584171520,@Cowboy_whiskey faggot. Lint licker. Cunt Nugget. Queen LaQueefer. Take your pick. Just keep my name outta your mouth already bruh. Lol
752495466927927297,@FvckBrewski have u watched the shrek is love shrek is life where his dad calls him a faggot
752589054449946624,@Roo_HXE @Rhe7orical_HN I know this having hung with you guys.  Seriously just a butthurt faggot
752406929343852545,@DonaldTrump4All @__PatrickPerry apparently you do. Fucking faggot. Your mom should've swallowed you
752701088470446082,@Lo_Namath stop being a faggot hoe and u can too find happiness ctfu
752679525562064896,"@musty_freckles @nate_the_kid I'm not ""tryna talk to you breh"".. Just want u to know how shitty your faggot ass rap is"
752785406589100033,@TrulyRogue suck dicks you faggot :^)
752867283580489728,@Reince Im betting you are a child porn advocate and will be caught at an adult porn theater soon..down on your faggot knees sucking it up
753318133524496384,"@EssieKatelyn Definitely, his parting msg was ""Enjoy living in Toronto u lying faggot"" I wanted to be like ""Well, which one is it then?"" LOL"
753087857829502976,@steve_shives  fuck you and you're beliefs faggot
753238143948599302,@New_God_SHERM how does that correlate??.. You out here studying niggas lives?😭 you really some faggot
753611139204788224,@KEEMSTAR your a racist faggot that would never say the stuff you stay to a black guys face irl
753650678917050368,@TmarTn shut the fuck up go promote annother one of your gambling sites faggot
753774868064268288,@curlylemus_ you still my queen faggot
753783407646236672,@DystopianWhore provide source? And stop calling me babe u skinny faggot.
753793771788054529,@taylorcaniff ur a faggot
754210186491994112,@Midhill_ @ranbyRhiz your a faggot midhill
754342986545102848,@elton_kass Hey did you know your a faggot
754522792163323905,@stingray531 I don't see you at any majors anyways faggot
754818708669882368,@Onision not even white you fucking faggot.
754819174262837249,"@ArleRoxStone nope, gotta be one sided otherwise u r hypocrite faggot!"
754549564414185472,@colenbooo fuck off nigger. Assault fire is your first fps game faggot kys
754879614174892032,@iamkevingates shut yo faggot azz up you and your music is trash
755010686170923008,@mamuradaikis fight me and take off your clothes like a real man you faggot
755121642301423616,@Sam_Balderstone not packing your own suitcase? Faggot
755485473011818496,@l0bster_ man up you faggot 😂😎
755678100625555456,"@Sugarcubedog @Lesdoggg you realize you just proved my point? ""another guy"" involved him and he was then called a faggot."
755601302906732544,@samuelroukin Maybe that's because you are a retarded faggot with impaired critical thinking abilities
755927527470665729,@ItsEclihpse Hey faggot (jk) what's your favourite thing to do in gta5? And do you like any of the new stunt races and new cars? ( ͡° ͜ʖ ͡°)
756249947817684992,@Jack_Septic_Eye don't listen to them your not a faggot
756167559112568832,@KEEMSTAR ur such a childish faggot Kys gnome
756161603192524803,@Jack_Septic_Eye hey sean are you ok? Why did they call you a faggot?
756600583231070208,@_thatskaylaa miss you faggot 🙃
756587576711081985,@6ixLucifer @Crooked519 @dallaslickerss yea don't be a faggot and make it something cute you dick
756657667716898816,@whitebecky1776 Do you mind polygamy? I'm already married to the fabulous faggot @Nero
756903932086067200,"@smilkcandy @_shrimpchan @Genjigasm shut up, kaitlin u never called faggot"
757374386211057664,@swagbuttsgalore haha i bet u kiss girls faggot.
757639210371125248,@canada_rinaldi what do you want for your birthday faggot ?
757378374968840192,@Kyle_Self1 Kyle self more like kill your self hahahahah get smashed faggot
757381235488403456,@_Rosie_Jessica_ @Lunaa go rub your cunt to some more greasy haired faggot that makes fun of children for a living
757797922817712128,"@realDonaldTrump Your sad story tugs at my heartstrings, you fucking faggot"
758448752982040577,@adams_etx ur an faggot
758439261267951616,"@zTrppy no, yesterday you were both a detective and a faggot. Now you're just a faggot."
758146263959400448,@deadshawtysonly use the clantag [Unoriginal faggot] you have 3 days
758485146949541893,@GoddessKerriLyn ....you can call me a faggot if you are my friend. Truly.
758848688252854277,@Trevorr_r11 shut up faggot you would
759050027423690752,@HatSteeds Haven't you got a little boy to groom or something faggot
759231846320340992,@DevDylan_ I can sue you for that faggot
759367569807728640,@DubayJeff your a faggot
759188926007566336,@queen_merk @CallofDuty @InfinityWard shut up you faggot
759451304854888452,"@FaZeApex shouldn't you be playing club penguin,  you faggot , OCK YOU!!"
759623439120490496,@justinbieber good for you faggot
759775017072820224,@AlexaKovi @jeffrey_goldman it's for training you faggot fuck
861076375771512833,@CensoredHDWang You're a Faggot just like Jeff. Get his cock outta your ass
861326171715366913,@_WoDao I CAN'T YOU FAGGOT
861600781199388674,@kieranbellk @jvckcun Innit you bent faggot
862010929592094720,@baddiealex LMFAOO now that i think of it i am funny and why didn't you say faggot....
861774614116126720,@kylerfire YOU FUCKING VAPING FAGGOT. AT LEAST I CAN RELY ON MY CAR YOU CURLY HEADED FUCK
862204932920705025,"@TayeDiggs is a straight up faggot, you can quote me on that"
862341302360395776,@Popesoybean117 but you are a huge faggot
862409422034915328,@mecfcb Or the fact that they win a shit ton of trophies. Are you this retarded I know you're a bandwagonner mate stick to hand egg faggot
863521654999265280,@Nossyej13 Honestly fuck you faggot
864154441225838593,@Yung_Frijole Our such a faggot bro
864331856124284928,@SmallpackageGod ... whatever makes you sleep better at night faggot
864620084463009792,"@CrankyTitz @notapinkpony Really, you just asked for winged faggot to chime in. Nice going"
864495878572318725,@justinthedudee @RavenxMiyagi Hahaha you're a faggot shut up .. don't you got some alcohol to drink already ?
864479810164150272,@drdre My Instagram didn't get shut down to I left a comment about your faggot ass monkeys they shirt
865021156411285505,@Rpgesuss why were you buying a Pierce the veil shirt faggot
865296273414529025,@Eleanorrobinx Stop crying you faggot
865019797477572608,@DemonDays96 you fucking faggot HAHAHAHAHA I AM DYING
865402842269401090,@kylegriffin1 Are you an undercover faggot?
866003525322522624,@ryanherrick_ fuck you faggot sit in a hole
866013272872542209,@sharpazula Stfu faggot
865767314716852225,@CelticsCSN @CSNNE I bet u swallowing your words right now either that or a load u faggot. step ur game up your med… https://t.co/t7wksnphib
866150191753252865,@SickNievers @Rhetticent @MattWalshBlog Eat shit you Marxist faggot.
867131247830716416,@Mexqo Faggot honestly hahah scams u what a dickhead
867176978335576064,@AllenGC90  stfu you British faggot
867477307300220930,@TheDonkleBonk ew ur a faggot
867799480170680320,@TheCrashCourse you're an annoying faggot and your ears are huge
867537453585899520,@RDBVik You fucked up faggot LMFAO
868144402962694149,"@Thee_HedgeHog that's why you deleted that tweet, faggot aha"
867983371040727040,@nocamos Yeah and so are you. Your a faggot
868311734712508416,@Chadwick4Dylan NICE CROPPING YOU FAGGOT
868649711736991744,@1JPS100 @Ambernholcomb Faggot won't even respond to me you autistic fidget spinner
868900778571841536,@JordanFxlla @KRZMA_Slays @o_ostrander @Octane_ @CODWorldLeague Kill yourself faggot.. you disgrace the name of Jordan.
869035814193332227,@jacobsartorius @johnmb007 Your a faggot
869432104618270720,@shadwellian @MrHubba @EVANSlufc You're a faggot mate. You need to stop shagging your family.
869539961149816832,"@OnlyIRLAxel @famousdexfan5 don't judge my parents, you don't know them at all and they didn't do drugs unlike you you fucking faggot"
869708836378103808,@TaylorSeerden Yeah you too! Ya finsta faggot!
682822956221775872,@ItzKobraa how u faggot..
682755385988530176,@Joewago you are the exception i can be an ass to you all i want faggot
682824730437533696,@danicavlgas wru faggot
682781218736357376,@RT_com sick faggot that's why you getting murderd
682797643597254656,@xGalaxuhs MATT YOU FAGGOT FOLLOW ME IM SORRY ITS JUST YOU WERE CRINGEY AT THE TIME IM SORRY ITS DEION BROTHER REMEMBER WHEN I PUNCHED YOU
682808171338010628,@CezarMartinez1 fucking fight me you faggot ass bitch
682972764211404800,@AustinsWalker but I saw your picture next to faggot too?
682744300472504321,@ViridianFlameYT YOU A STUPID ASS FAGGOT WHO CAN'T SEE QUALITY ART M8
683395071895547905,"@itsRTRO @seiteewhS @Roasted_Baby Nice pose you bent faggot, ""sb"""
683419667302490112,@shawnayyy I will vape such a huge cloud all over cock u won't even know what to do. Probably bust a nut faggot.
683748450404536320,@DoritoDinker I was referring to the analyst saying we u faggot. Get off ur moms nipples it's my turn.
683769115711041537,"@Crucifved @Im_Headless @Duckola @_4ass @Im_Wiggler lolllll I beat u in a 9,7.50,555555555 ur ass u untag you worthless faggot"
683695392450560004,@pierdalessandro @WeLoveRobDyrdek @FLagravinese @ericdale20 yeah for you faggot
683632020719706114,@KEEMSTARx hey keem you sack of shit I hope you die of cancer you faggot you don't care about is your fans and it's all about the money 🖕
684002461615525888,@funkycunt cut your hair faggot
684100285380313090,"@TheGrootling @IEllieI  Nope, that's pretty much it.   [2015-12-31 22:06:43][EUUHC3] Entrants -&gt; trPinxx: lol ur muted hahaha faggot kys"
684678390515773440,@SajTheOne stop decking in our deck you faggot. Your tweets are garbage
684703505983090688,@MikeRoderz @DoubleK29 @weemandan67 Rodders you are a faggot
685161003911360513,@Trich2014 you should be faggot
685246500570439681,@ObbCorona fuck you faggot
685172940867039233,@vancelt65  you fucking faggot
