753323338655731712,@TheRealChrisGod can I call you a spic or a cracker no so their for they can't say nigga
756335578715750400,@ananavarro you are not a republican go fuck your self you dirty spic
759141152851460097,"@Hollawedemboyz @WORLDSTAR go back to beanerland you spic, #BuildTheWall"
692541825484247040,@DOPEDICK3HUNNIT your so fucking ugly spic
710308507178962944,@ZEUSofQLF but I sure as hell won't tolerate you calling me a spic.
711946852665401346,@blueandres019 @BiscuitBurglar_ get back on your banana boat and bring those bad jokes back to Cuba u dirty spic #Trump2016
746376380049408001,@tynnni cause bitch you be going off or just talking to me like. Bitch I'm a spic idk what your saying
776241024108670977,@andrewvillator2 @maxmoefoe @Idubbbz you sound like a fucking spic
732419275638644736,"@Ricky_Vaughn99 ""Spic"" - interesting choice of words, asshole. Would you like the opportunity to use that word IRL? Of course not - faggot."
735327446652837888,"@DaBaronVH @FoxNews SPIC FLAG? WTH That's disgraceful, your going to be hearing about that! Rascist!Who the hell are you Your an uptight SOB"
720392775800217600,@TheeRiverGoat whats wrong with rape? your mom? you spic loving nigger
771046181476728832,"@iDStella @The1_MrAnderson you ain't watch shit little boy, damn spic. That island burning right now and you are trolling."
