749001779451277312,"@PeterBeinart ""Contributing Editor, The Atlantic. Senior Bitch,Associate Joke, CUNT"" U are proof of what happened to this Country ."
748670823729348609,@realDonaldTrump Can you give me a follow back?  I'd like to send a DM 'bout u being a cunt.
748974361290342400,@RobbieSavage8 what a fucking slavering cunt you are !!!
748820535203758080,@WesGerrard its Zafira you dyslexic cunt
748813543294717952,"@piersmorgan fuck off you daft cunt. You knowingly printed lies about serving British soldiers in Iraq, putting more lives at risk."
748700850722377729,"@scarletspeed7 @BrittanyVenti Where's ""Shut the fuck up you cunt?"""
749273528403451904,"@tabzAstoria ""when your friend eats the last cookie and you're there like d'you want to get bricked cunt?"""
749361260697755649,@iMiaSanMia shut up you fucking nazi cunt
749383456921116674,@JamesInPlayTips ha ha now people know your a cheeky cunt 😂😂😂
749349185267392513,@BaltiPie1  With @TinyJohnBoy??? You said you'd never rohypnol him again you cunt.
749224681576726528,@petegarry18 @reeceproc1 just Coz bisping liked my tweet u cunt
749287164085571584,@smolbeansuggx HAPPY BIRTHDAY U UGLY CUNT 💞 LOVE U ALWAYS 😘🎈
749237134448558080,@WayneRooney @anthonyfjoshua wayne why dont you go and do some practice you fat over payed cunt
749263248176902144,@Lee_Chappy u don't even look like vardy u cunt stop stealing a living and get some real work done u fraud
749210676770504708,"@HillaryClinton are you secretly in love with @realDonaldTrump ? Jesus, stop bitching like a cunt not getting enough attention."
749519352395886593,"@whore_slayer @CoreyTaylorRock a lot of people aren't talking about you after they block, they're just not interested in a coward cunt"
749616047850868736,@RedAlert @TomiLahren @beccaroses you are one over-entitled dumb cunt
749561635174543360,@MarrShow gove is a cunt and if I had the chance I'd slap his wife cos she also seems like a cunt. Enjoyed your show btw haha
749436015773908996,@JPrazoh @Valvnn all i can say is that you are scared to play me and you always lost vs me so stop talking shit you little cunt
749715570300420096,@The_Geek_1986 Don't patronise me you thick fucking CUNT
749702773495791616,@HillaryClinton then stop taking $ and supporting people that finance them you lying cunt
749721773709598720,@ReLiC71 @ZombieNeith makes you a fucking self centred narcissist cunt. But narcissism is the order of the day these days. 2/2
749733878471032832,@baskpapi @SportsCenter It's gunna be GREAT when you block me again you spamming cunt
749502805866450944,@hipster_gngr happy belated bday you cunt
749528932182028289,"@SkyMurnaghan @SkyNews be nice to see harvey price saying to blair,hello you cunt ..."
749651414234886144,@YaYulissa when you gonna visit me cunt
749526524634603520,@NT_Suttoh @Trimaq_ you're fried cunt :') where are you gonna find an ak
749565284214865921,"@jamesbeaumont_x yeah, I also remember that you are a cunt"
749595575461548032,@gsnape99 @SteThirlwell @mjreape98 knew you'd pipe up you cunt
750052016408395776,"@thursdxy @najjjma_ Meet me for a fight. I'm at station now. I'm 6'4 and ripped. You ready, cunt?"
749978343471194112,"@DavidCoburnUKip well whether it's you or anyone else from UKIP, they 100% guaranteed to be a racist cunt."
749989550630531072,"@JoshAMusic1 Josh I know keems a cunt, you should have just ignored him and stopped the drama before it got out of hand."
750017165944819712,@Kylaamayy @RubyyLouiseee and you've made me a cunt for a while so hope your proud of yourself
749955660645707776,@darealphox Go swallow all the gunpowder you can find and swallow a match cunt.
750065161373937664,@LeafyIsHere @jacobsartorius your fucking joking cunt ?
749837117048709121,@mdunl0p Aaa ya cunt you look hot 😘
750000246130929664,"@trazlekadazle yay, return of the mardy cunt...you have been far to sweet &amp; nice recently 😂😂😂"
749842359920230400,@realDonaldTrump they were probably talking about what a CUNT you are
749983204661014529,@SlDEMENAF You are a fucking cunt
749977043241209856,@shoryucannon i wanna hear the story m8 did you call a grandma a shriveled cunt or something
750065643702120449,"@WoodyYTofficial ?? That was that cunt Give my 20,00 you scammer I gave you the code"
750057389311877126,"@patrickharvie @andywightman @willie_rennie your in a very elite club now , enjoy it , the man is a complete imbecile a cunt in fact !!"
750318581204848640,@norunnyeggs @JeremyClarkson They wouldnt have guns because no cunt would need a gun you retard.
750363850348720128,@BD_Nate1255 @CommonWhiteGrls Fuck you Cunt 😔
750417302521278464,@thomoevans mate id love nothing more than to hear your chat to her you mad cunt hahahaha
750310041618636800,@dangerbayley @smallfastloud when you cunts back? Thinking of a climb tomorrow or Thursday morning
750346997610217472,"@shankly1985 look at that salty kid from the other night, he was you and a cunt. Hope the admins keep them in line."
750148191807475712,"@RepilianFuck_ because you are fucking addicted to some worthless cunt. Grow up, he's unoriginal and stupid. 'AHAH BLEACH LOL ""KYS"" HAHAHA"""
750411661203439618,@benjaminbutter You talk like a cunt...
750167825323614208,"@tinobest @ravibopara hey Tino, Amir will be a better bowler than you even if we bowls with his right hand. You cunt"
750453218371592192,"@OlicityMafia when a dude's ego is so fragile, he has to call you a cunt and block you to get over the shame ..."
750740742079909892,@MarkHughes_ deffo touched a nerve here love it you soppy cunt. Am a full time prick part time scaffolder pal love it
750632898148139008,@cerys_boardx 😂😂😂😂😂😂😂 you cunt
750714901010808832,"@IanAustinMP @paulmasonnews Nope, you voted predominantly against. You should fact check, cunt."
750762057566420992,@brs7461_bethann Abigail let me be the first one to lick your cunt
750519400286085121,"@JoeCienkowski @Good_Lt @Wellard57  You're a cheeky cunt, you ex drug dealer How's your daughter? Talked to her recently?"
750801811158818816,@IanAustinMP Go fuck yourself you big blairite cunt. Fucking warmongering prick
750831909509423106,@MyraLynwoodGCW @TheGCWInformer everyone who isn't adrian or that slimeball clarissa is right about you being a deluded psychotic cunt
750658357589975041,@Andy_bru123 I hate u cunt
750796777985568768,@BradClear is ur spawn comfy? Ugly cunt
750739131488100352,@ShelbyMckissock 2 beaut. U cunt.
751033538070196225,@Youronlymisha this man was killed in front of his family. He did nothing wrong. What's your point for bringing this up? What a cunt!
751061723789004800,@Robertkinnison3 @187RUthIess  people in MI need to fire you cunt
751107085174185984,@DWaltonOfficial YOU'RE LYING...YOU ACTUAL CUNT! DO YOU REALISE HOW MANY PEOPLE'S EMOTIONS YOU'RE FUCKING WITH https://t.co/RBDEg8fYS5
750873949005840384,@noah_hills @xMyLifeAsLiv why are u such a cunt?
751142736795930625,"@Jake_roachhh shut up you paki cunt, rated him for a long time he makes me jizz when I watch him"
751162089285320704,@blackie80 @Stilts84 he said to me he's gonna update your wiki page with your injuries. .... couldn't do it daft cunt 😂
751180686841810945,@BeansOnFridays Stop being a cunt and aswer your fucking phone or dm me
751107382973988864,@Jeremy_Hunt trying to sneak Junior doctors contracts through while media focussed on Chilcott?? You utter cunt. #Fuckyouandyourtoryparty
751055960823721984,@Keignar fuk you cunt
750922628097945600,"@TmarTn Fuck off you villainous shit, just disappear, no one wants you, go run your scams in silence you little cunt."
751003951433035776,"@NoChillNaya I just reworded one you NAPA cunt because I thought you were a man at first in your profile pic, that's how fugly you are."
751102752470728706,"@xEdiTz I wasn’t crying, I was laughing you daft cunt"
751532299532038144,@_Steven_Gunn shut up you drunk cunt
751275058694197248,@YDanasmithdutra @william4manu what a clueless cunt you really are. Assuming everyone is racist is such a leftist fascist maneuver
751438045128298496,@YoungGodFoz shut up you cunt I will hurt yaaaaa your not in Naaa league
751456185488924673,"@bnecap13 @LDawg28 shut the fuck up, you brain dead cunt."
751558757209903104,@KEEMSTAR shut the fuck up u jealous that he's liked in the community and ur the cunt that everyone hates
751513769117884416,@Tom_Lindsey33 u queer cunt😂😂
751295065503330304,"@Bdell1014 no , making a shitty analogy to try to be witty about how you hate whites is stupid , you racist cunt."
751412212422541312,"@the_real_NIALL @gray_mitch longer then that u cunt, you coming or what✈️✈️✈️👀"
751490822059810816,@LittleJallow kill yourself u cunt
751492524955602944,@Asylum_Wavez @robzz_ Ye they were my first games on because you couldnt get your fat arse up and play scrims to warm up you fat cunt
751245107173535744,@Fanny57 @gjmccarthy @Women4Bernie stick your head back in the sand cunt
751570023106252804,@DarkBlus Aayyyy you bloody cunt
751574175450443776,@johnb78 Johnby you terrible cunt.
751874475046547456,@KEEMSTAR @LeafyIsHere  your a lying cunt who manipulates people to do shit for you  go to hell but first KYS
751602805790478336,@dylanclay_ YOU FUCKING CUNT WERE!!!
751573835737161732,"@blacktom1961 You epitomize the wretched state of your dying cancer-cunt nation; old, worn, cunning-foolish, and downright pathetic vermin."
751706241529999361,@jimjefferies I just wish I could see you when you are here but I can't and that sucks hope you have a great show ya cunt
751882880436043777,@Elliot_Eastwick @thehappynut Get your own material you joke thieving cunt...
751704286971604992,@SplatGoesTheFly Look at this useless cunt scamming people....haha already contacted roblox and btw hope you fucking die fucking bitch
751613283140980736,@RektPapa no you dont look at the size of the cunt
751743432423596032,@Deej379  okay yeah mate I'm posh alright mate sorry I don't smoke a joint on the way to motocross you silly cunt
751713376028520448,@FarikoBrainiac Did he just call you a cunt ? XD
751676281612148736,@L7Wolfgang happy birthday you little cunt
751779004290596864,@liamgallagher don't look back in anger you mongy cunt
752136845543301120,@datjonesistaken @Dan_wills86 thats what id tell people as well you ugly cunt
752270627084627968,@Bec_x90 I know ya poor cunt. Is our Paige in Paris Saturday? xx
752105073698758657,@bennymurts25 not for you cunt haha ...check this wk yo
752245226371158016,@savedaccmatt GET THE FUCK OUT OF MY MENTIONS YOU FOREIGN PIECE OF SHIT DIE IN A FUCKING HOLE WITH YOUR FAMILY YOU DIRTY CUNT
752240482588233728,@FootballFact101 It wasn't him you cunt
752056365246328832,@clementine_ford You are a dumb cunt. Slut.
751992272061800451,@Oli_Row i will bodybag you cunt.
752277736421556224,@Vessey2Alex u buy u dumb cunt
752397341173309440,"@Jestxh haha dipping cunt, ur that bad"
752468157831471104,@Nigel_Farage @andrealeadsom piss off you cunt
752550961764265984,"@1TD cunt, what you think of the new dh song? Only hating cause you got the first comment"
752452307531497476,@HAMPSHIR3 You like your self way too much and you don't realise that your an ugly sack of shit. Your not a kill confirmed master u cunt.
752328990786977793,@DrJillStein @TalibKweli bull shit you stupid cunt
752534419429216256,"@iHeartMiko ""Jew buddy"" you racist cunt!!"
752361840584171520,@Cowboy_whiskey faggot. Lint licker. Cunt Nugget. Queen LaQueefer. Take your pick. Just keep my name outta your mouth already bruh. Lol
752417553545306112,@chloe_pipedream hello u cunt
752520855033380864,@sardesairajdeep @VSHARAD0412 So finally its out that its Ind state for u Pakistani cunt
752519319926472704,@StuartyN heard u made a cunt of it and ended up staying last night 😂 hope ur no still kickin aboot that field #scottwho?
752513762486353920,@dhsamg @ohCauzng @Light_shot What r u doing with ur life fuxking cunt
752514416780992512,@DavidVonderhaar @Treyarch hey since its your last game. Why don't you work on it and make it good you cunt
752899894315212800,@BiblicalShart Hello you cunt
752976390006382592,@JoeSantagato You don't click bait enough and you aren't a cunt. You're doing it wrong but that's absolutely okay
752952344061603840,"@MoussaSissoko @Elia22Mangala aye Sissoko lad... You want to leave, we all get it. You're a cunt but I wish you all the best. #NUFC"
753013572524007424,@Zyphxrr Its $15 *you* uneducated piece of shit think your big man going on pubs and booting host😂 get a life you chubby half cast cunt
752658461771517953,@Idubbbz stop harassing Max's cat you cunt
752669408905031680,@mattywelham69 dodgy cunt you probs would say something like that anorl
752873289844985856,@1truesaxon1968 he must know you if he called you a cunt 😂
752989685979512834,@bethcolwill_ Well I'm at my house you know I would if I was there but you're a cunt;)
752790762702540800,"@daangerousbby @ARIANASBASTARD dw (song) is platinum, every ari stan is embarrassed by u now cunt, dw (album) is not even certified anything"
752674936985120768,@pilsnerurquel no one asked u cunt
753050713073160192,@Onision Tou cunt toooo?
753069449029128192,@mathewnext2 shut your mouth cunt😂
753275099948675072,@HillaryClinton f ck u #AllLivesMatter cunt
753320411044118528,@Amy__Griffin your such a cunt
753263339124494336,@WillColbeck333 dm u cunt
753256238163587072,"@piersmorgan struggling to think of a smugger more dislikable cunt than him until you popped up there lad, cheers"
753337943201292288,@Whualan you thick cunt. Higuain isn't going to leave a bigger club and CL football for us
753299779250257920,@KEEMSTAR fucking shuup papa smurf u cunt no one likes u no more
753700532418641922,@summsxo 😂 you should know that cunt is a term of endearment for me. It's like darling or sweetheart
753404993370136576,@fucktyler fuck off you cunt
753557565380947968,@_billsmith u posh cunt
753731381528854528,@laurenclark247 happy birthday u tidy cunt x
753501261035663360,"@Angelheartnight @RobynVinter Alternatively, just wear a shirt that says ""I'm a smug self righteous cunt and that's somehow your fault"""
753732937586212864,@jamietboss @lacetyIer @goretyIer @bIcsphemy the only cunt i see around here is you mate.
753728634242957313,@bpk69 why would you broadcast that you sick cunt
753619079009796096,@Steve_sportlovr it wasn't Arab money you cunt
753551349409800192,@StinaMcFZ what a cunt. Glad you enjoyed your food tho
753428603086344194,@bellaafusco JOIN OUR SKYPE CALL CUNT
753470160263151617,@RealnessHD U WERE STUPID ENOUGH TO GET IPBANNED TWICE U DUMB CUNT AND U KNOW WHO WAS SUPERSPECING
753691833419661312,@insanewilliams fucking get me some toffos Svetlana. what's that? they don't sell toffos anymore? fuck you you're fired cunt.
753597910370115584,"@bluesboy1962 Jobless, cultureless, flee bitten, ASBO ridden, dirty little english cunt, dont you have some drugs to be injecting or snortin"
753775014856589312,@r76976239 @DeeDevlin1 wtf you a simple sorry cunt no beter shit to say
753855365129834496,"@tonyblairoffice You sir, are a cunt and attacks like #Nice are your legacy. Well done. #chilcot #Iraq"
753828773271736320,@notthedaddy_ not being an uptight cunt is a thing you know
753765674162544640,"@JohnScarce @fouseyTUBE if this was keemstar, he would've been like ""FUCK YOU YOU FUCKING CUNT BITCH SUCK MY DICK, ALEX IS A STUPID NIGGER"""
754076744714448896,@CityGroundCamel @superreds1973 pity that dour cunt you two were wanking over last year didn't see it.
754093261854273536,@arizonalawl IM MICHELLE YOU CUNT
